molecule_chembl_id,target_chembl_id,pchembl_value,activity_type
CHEMBL1406272,CHEMBL3797,4.85,inactive
CHEMBL1406275,CHEMBL4040,7.4,active
CHEMBL1406312,CHEMBL4040,4.55,inactive
CHEMBL1406316,CHEMBL4040,4.8,inactive
CHEMBL1406323,CHEMBL3797,5.45,inactive
CHEMBL1406334,CHEMBL4040,4.6,inactive
CHEMBL1406350,CHEMBL4040,4.5,inactive
CHEMBL1406361,CHEMBL4040,4.4,inactive
CHEMBL1406387,CHEMBL4040,4.55,inactive
CHEMBL1406406,CHEMBL3797,4.7,inactive
CHEMBL1406410,CHEMBL4040,4.7,inactive
CHEMBL1406427,CHEMBL4040,5.35,inactive
CHEMBL1406440,CHEMBL4040,4.4,inactive
CHEMBL1406459,CHEMBL4040,4.9,inactive
CHEMBL1406480,CHEMBL4040,4.5,inactive
CHEMBL1406509,CHEMBL4040,4.4,inactive
CHEMBL1406534,CHEMBL4040,4.5,inactive
CHEMBL1406537,CHEMBL4040,5.1,inactive
CHEMBL1406590,CHEMBL4040,5.6,inactive
CHEMBL1406630,CHEMBL4040,4.9,inactive
CHEMBL1406639,CHEMBL3797,5.35,inactive
CHEMBL1406639,CHEMBL4040,4.4,inactive
CHEMBL1406674,CHEMBL4040,4.8,inactive
CHEMBL1406716,CHEMBL3797,4.4,inactive
CHEMBL1406742,CHEMBL4040,5.45,inactive
CHEMBL1406782,CHEMBL4203,5.15,inactive
CHEMBL1406792,CHEMBL3797,4.7,inactive
CHEMBL1406799,CHEMBL4040,6.05,inactive
CHEMBL1406817,CHEMBL4040,4.4,inactive
CHEMBL1406851,CHEMBL4203,4.6,inactive
CHEMBL1406889,CHEMBL4040,4.55,inactive
CHEMBL1406895,CHEMBL4040,4.4,inactive
CHEMBL1406964,CHEMBL4040,4.4,inactive
CHEMBL1407,CHEMBL4040,5.0,inactive
CHEMBL14070,CHEMBL3231,5.24,inactive
CHEMBL1407002,CHEMBL4040,4.4,inactive
CHEMBL1407035,CHEMBL4040,6.4,inactive
CHEMBL1407035,CHEMBL4203,7.0,active
CHEMBL1407057,CHEMBL4040,4.4,inactive
CHEMBL1407070,CHEMBL3797,5.85,inactive
CHEMBL1407141,CHEMBL4040,4.8,inactive
CHEMBL1407169,CHEMBL4040,4.6,inactive
CHEMBL1407178,CHEMBL4040,4.6,inactive
CHEMBL1407181,CHEMBL4040,4.4,inactive
CHEMBL1407187,CHEMBL3797,4.7,inactive
CHEMBL1407250,CHEMBL4040,5.0,inactive
CHEMBL1407257,CHEMBL4040,4.6,inactive
CHEMBL1407267,CHEMBL4040,4.6,inactive
CHEMBL1407308,CHEMBL4040,4.4,inactive
CHEMBL1407356,CHEMBL3797,4.55,inactive
CHEMBL1407366,CHEMBL4040,4.4,inactive
CHEMBL1407370,CHEMBL3797,5.45,inactive
CHEMBL1407387,CHEMBL4040,4.9,inactive
CHEMBL1407401,CHEMBL4040,4.55,inactive
CHEMBL1407411,CHEMBL4040,4.9,inactive
CHEMBL1407417,CHEMBL4040,4.7,inactive
CHEMBL1407440,CHEMBL4040,4.5,inactive
CHEMBL1407442,CHEMBL4040,4.7,inactive
CHEMBL1407464,CHEMBL4040,6.0,inactive
CHEMBL1407484,CHEMBL3797,4.65,inactive
CHEMBL1407490,CHEMBL4040,4.4,inactive
CHEMBL1407493,CHEMBL4040,4.9,inactive
CHEMBL1407524,CHEMBL4040,4.6,inactive
CHEMBL1407527,CHEMBL4040,4.8,inactive
CHEMBL1407548,CHEMBL4040,4.6,inactive
CHEMBL1407565,CHEMBL4040,4.4,inactive
CHEMBL1407574,CHEMBL4040,7.6,active
CHEMBL1407596,CHEMBL3797,4.6,inactive
CHEMBL1407622,CHEMBL4040,4.6,inactive
CHEMBL1407670,CHEMBL4040,4.4,inactive
CHEMBL1407677,CHEMBL4040,4.5,inactive
CHEMBL1407690,CHEMBL4040,4.4,inactive
CHEMBL1407720,CHEMBL4040,4.55,inactive
CHEMBL1407724,CHEMBL4040,4.6,inactive
CHEMBL1407739,CHEMBL4040,4.5,inactive
CHEMBL140774,CHEMBL2599,4.6,inactive
CHEMBL1407756,CHEMBL4040,4.5,inactive
CHEMBL1407784,CHEMBL4040,4.7,inactive
CHEMBL1407786,CHEMBL4040,4.35,inactive
CHEMBL1407816,CHEMBL4040,6.0,inactive
CHEMBL1407845,CHEMBL3797,6.2,inactive
CHEMBL1407853,CHEMBL4040,4.7,inactive
CHEMBL1407860,CHEMBL4040,4.4,inactive
CHEMBL1407891,CHEMBL4040,4.4,inactive
CHEMBL1407907,CHEMBL4040,4.4,inactive
CHEMBL1407908,CHEMBL4040,4.5,inactive
CHEMBL1407917,CHEMBL3797,4.45,inactive
CHEMBL1407928,CHEMBL4040,4.55,inactive
CHEMBL1407984,CHEMBL3797,6.15,inactive
CHEMBL1408033,CHEMBL4040,4.5,inactive
CHEMBL1408072,CHEMBL3797,5.0,inactive
CHEMBL1408074,CHEMBL4040,4.85,inactive
CHEMBL1408111,CHEMBL4040,4.85,inactive
CHEMBL1408153,CHEMBL4040,4.5,inactive
CHEMBL1408174,CHEMBL4040,4.4,inactive
CHEMBL1408176,CHEMBL4040,5.1,inactive
CHEMBL1408226,CHEMBL4040,4.8,inactive
CHEMBL1408228,CHEMBL4040,4.4,inactive
CHEMBL1408231,CHEMBL4040,4.6,inactive
CHEMBL1408237,CHEMBL4040,5.0,inactive
CHEMBL1408251,CHEMBL3797,4.7,inactive
CHEMBL1408268,CHEMBL4040,4.5,inactive
CHEMBL1408273,CHEMBL4040,4.4,inactive
CHEMBL1408307,CHEMBL4040,4.4,inactive
CHEMBL1408321,CHEMBL4040,4.75,inactive
CHEMBL1408337,CHEMBL4040,4.4,inactive
CHEMBL1408339,CHEMBL4040,5.025,inactive
CHEMBL1408389,CHEMBL4040,4.7,inactive
CHEMBL1408398,CHEMBL4040,4.8,inactive
CHEMBL1408404,CHEMBL4040,4.9,inactive
CHEMBL1408406,CHEMBL4040,4.5,inactive
CHEMBL1408418,CHEMBL4040,4.8,inactive
CHEMBL1408427,CHEMBL4203,6.0,inactive
CHEMBL1408479,CHEMBL4040,8.0,active
CHEMBL1408492,CHEMBL4040,4.7,inactive
CHEMBL1408524,CHEMBL3797,5.35,inactive
CHEMBL1408532,CHEMBL4040,6.0,inactive
CHEMBL1408538,CHEMBL4040,5.2,inactive
CHEMBL1408579,CHEMBL4040,4.4,inactive
CHEMBL1408582,CHEMBL3797,5.0,inactive
CHEMBL1408592,CHEMBL4040,4.8,inactive
CHEMBL1408593,CHEMBL4203,4.725,inactive
CHEMBL1408602,CHEMBL4203,5.1,inactive
CHEMBL1408622,CHEMBL4040,4.5,inactive
CHEMBL1408664,CHEMBL4040,5.0,inactive
CHEMBL1408737,CHEMBL4040,4.6,inactive
CHEMBL1408760,CHEMBL4040,4.475,inactive
CHEMBL1408765,CHEMBL4040,5.4,inactive
CHEMBL1408838,CHEMBL4040,4.4,inactive
CHEMBL1408854,CHEMBL4040,5.9,inactive
CHEMBL1408861,CHEMBL4040,5.0,inactive
CHEMBL1408909,CHEMBL4040,4.4,inactive
CHEMBL1408941,CHEMBL4040,4.4,inactive
CHEMBL1408956,CHEMBL4040,5.1,inactive
CHEMBL1408968,CHEMBL4040,4.9,inactive
CHEMBL1408973,CHEMBL4040,4.7,inactive
CHEMBL1408980,CHEMBL3797,4.55,inactive
CHEMBL1408982,CHEMBL4040,4.4,inactive
CHEMBL1408995,CHEMBL4203,5.15,inactive
CHEMBL1408999,CHEMBL4040,4.5,inactive
CHEMBL1409,CHEMBL3797,4.8,inactive
CHEMBL1409054,CHEMBL3797,4.4,inactive
CHEMBL1409062,CHEMBL4040,4.6,inactive
CHEMBL1409113,CHEMBL5719,6.3,inactive
CHEMBL1409126,CHEMBL5469,4.79,inactive
CHEMBL1409148,CHEMBL4040,4.4,inactive
CHEMBL1409155,CHEMBL3797,4.5,inactive
CHEMBL1409185,CHEMBL4040,5.15,inactive
CHEMBL1409188,CHEMBL3797,6.15,inactive
CHEMBL1409216,CHEMBL4040,4.4,inactive
CHEMBL1409238,CHEMBL3797,4.4,inactive
CHEMBL1409307,CHEMBL4040,5.2,inactive
CHEMBL1409327,CHEMBL4040,4.4,inactive
CHEMBL1409337,CHEMBL3797,4.95,inactive
CHEMBL1409349,CHEMBL4040,4.75,inactive
CHEMBL1409375,CHEMBL3797,5.55,inactive
CHEMBL1409421,CHEMBL4040,5.05,inactive
CHEMBL1409423,CHEMBL4040,4.5,inactive
CHEMBL1409429,CHEMBL4040,4.4,inactive
CHEMBL1409445,CHEMBL4040,4.7,inactive
CHEMBL1409486,CHEMBL4040,4.6,inactive
CHEMBL1409586,CHEMBL4040,4.8,inactive
CHEMBL1409587,CHEMBL4040,4.7,inactive
CHEMBL1409602,CHEMBL4040,4.95,inactive
CHEMBL1409623,CHEMBL3797,4.5,inactive
CHEMBL1409629,CHEMBL4040,4.4,inactive
CHEMBL1409634,CHEMBL4040,6.0,inactive
CHEMBL1409679,CHEMBL3797,4.9,inactive
CHEMBL1409688,CHEMBL4040,4.7,inactive
CHEMBL1409689,CHEMBL4203,5.9,inactive
CHEMBL1409730,CHEMBL3797,4.4,inactive
CHEMBL1409791,CHEMBL3797,4.5,inactive
CHEMBL1409816,CHEMBL4040,4.65,inactive
CHEMBL1409830,CHEMBL4203,4.5,inactive
CHEMBL1409852,CHEMBL4203,6.05,inactive
CHEMBL1409865,CHEMBL4040,4.4,inactive
CHEMBL1409882,CHEMBL4040,4.4,inactive
CHEMBL1409889,CHEMBL4040,7.8,active
CHEMBL1409895,CHEMBL3797,4.4,inactive
CHEMBL1409900,CHEMBL4040,4.45,inactive
CHEMBL1409935,CHEMBL4040,5.9,inactive
CHEMBL1409936,CHEMBL3797,4.9,inactive
CHEMBL1409965,CHEMBL4040,4.45,inactive
CHEMBL1409974,CHEMBL4040,4.8,inactive
CHEMBL1410,CHEMBL4040,4.5,inactive
CHEMBL1410058,CHEMBL4040,4.6,inactive
CHEMBL1410089,CHEMBL4040,4.5,inactive
CHEMBL1410092,CHEMBL3797,4.55,inactive
CHEMBL1410099,CHEMBL4040,4.7,inactive
CHEMBL1410130,CHEMBL4040,4.8,inactive
CHEMBL1410177,CHEMBL4040,5.0,inactive
CHEMBL1410179,CHEMBL4040,4.85,inactive
CHEMBL1410187,CHEMBL4040,4.4,inactive
CHEMBL1410214,CHEMBL4040,4.5,inactive
CHEMBL1410260,CHEMBL3797,4.4,inactive
CHEMBL1410284,CHEMBL4040,4.4,inactive
CHEMBL1410295,CHEMBL4040,5.5,inactive
CHEMBL1410299,CHEMBL4040,4.6,inactive
CHEMBL1410321,CHEMBL3797,4.5,inactive
CHEMBL1410321,CHEMBL4040,4.6,inactive
CHEMBL1410380,CHEMBL3797,5.15,inactive
CHEMBL1410385,CHEMBL4040,5.3,inactive
CHEMBL1410405,CHEMBL4040,4.9,inactive
CHEMBL1410407,CHEMBL4040,5.1,inactive
CHEMBL1410437,CHEMBL4040,4.5,inactive
CHEMBL1410473,CHEMBL4040,4.5,inactive
CHEMBL1410488,CHEMBL4040,4.5,inactive
CHEMBL1410491,CHEMBL4040,4.9,inactive
CHEMBL1410498,CHEMBL4040,4.5,inactive
CHEMBL1410527,CHEMBL3797,4.4,inactive
CHEMBL1410566,CHEMBL4040,7.3,active
CHEMBL1410577,CHEMBL4040,4.7,inactive
CHEMBL1410581,CHEMBL3797,4.45,inactive
CHEMBL1410589,CHEMBL4040,4.9,inactive
CHEMBL1410641,CHEMBL4040,4.45,inactive
CHEMBL1410676,CHEMBL4040,4.4,inactive
CHEMBL1410677,CHEMBL4040,5.1,inactive
CHEMBL1410681,CHEMBL3797,5.4,inactive
CHEMBL1410686,CHEMBL4040,4.95,inactive
CHEMBL1410701,CHEMBL4040,4.45,inactive
CHEMBL1410739,CHEMBL4040,4.6,inactive
CHEMBL1410746,CHEMBL4040,4.7,inactive
CHEMBL1410773,CHEMBL4040,4.9,inactive
CHEMBL1410784,CHEMBL4040,4.45,inactive
CHEMBL1410792,CHEMBL4040,4.4,inactive
CHEMBL1410798,CHEMBL4040,4.8,inactive
CHEMBL1410825,CHEMBL3797,4.4,inactive
CHEMBL1410827,CHEMBL4040,7.3,active
CHEMBL1410859,CHEMBL4203,6.6,active
CHEMBL1410885,CHEMBL4040,4.6,inactive
CHEMBL1410895,CHEMBL3797,4.4,inactive
CHEMBL1410898,CHEMBL4040,4.5,inactive
CHEMBL1410899,CHEMBL4040,7.6,active
CHEMBL1410906,CHEMBL4040,4.55,inactive
CHEMBL1410923,CHEMBL4040,4.65,inactive
CHEMBL1410926,CHEMBL4040,5.15,inactive
CHEMBL1410947,CHEMBL4040,4.6,inactive
CHEMBL1410971,CHEMBL4040,5.7,inactive
CHEMBL1411001,CHEMBL4040,4.6,inactive
CHEMBL1411002,CHEMBL4040,5.15,inactive
CHEMBL1411045,CHEMBL4040,6.2,inactive
CHEMBL1411065,CHEMBL4040,5.15,inactive
CHEMBL1411081,CHEMBL4040,5.0,inactive
CHEMBL1411092,CHEMBL4040,4.8,inactive
CHEMBL1411108,CHEMBL4040,4.8,inactive
CHEMBL1411115,CHEMBL3797,5.0,inactive
CHEMBL1411116,CHEMBL4040,4.75,inactive
CHEMBL1411120,CHEMBL4040,4.6,inactive
CHEMBL1411125,CHEMBL2971,5.44,inactive
CHEMBL1411125,CHEMBL4040,4.4,inactive
CHEMBL1411129,CHEMBL4040,5.5,inactive
CHEMBL1411133,CHEMBL4040,4.7,inactive
CHEMBL1411146,CHEMBL4040,4.4,inactive
CHEMBL1411171,CHEMBL3797,4.4,inactive
CHEMBL1411217,CHEMBL4040,4.8,inactive
CHEMBL1411218,CHEMBL4040,4.5,inactive
CHEMBL1411232,CHEMBL4040,4.85,inactive
CHEMBL1411246,CHEMBL4040,8.89,active
CHEMBL1411259,CHEMBL4040,5.0,inactive
CHEMBL1411303,CHEMBL4040,5.0,inactive
CHEMBL1411308,CHEMBL4040,4.4,inactive
CHEMBL1411311,CHEMBL4040,6.1,inactive
CHEMBL1411358,CHEMBL4040,5.4,inactive
CHEMBL1411379,CHEMBL4040,6.4,inactive
CHEMBL1411392,CHEMBL3797,4.5,inactive
CHEMBL1411401,CHEMBL4040,4.6,inactive
CHEMBL1411409,CHEMBL4040,4.6,inactive
CHEMBL1411427,CHEMBL4040,4.4,inactive
CHEMBL1411430,CHEMBL4040,5.0,inactive
CHEMBL1411444,CHEMBL4040,4.7,inactive
CHEMBL1411449,CHEMBL4040,5.3,inactive
CHEMBL1411473,CHEMBL4040,4.7,inactive
CHEMBL1411501,CHEMBL4040,4.55,inactive
CHEMBL1411543,CHEMBL4040,4.4,inactive
CHEMBL1411575,CHEMBL4040,6.1,inactive
CHEMBL1411581,CHEMBL4040,4.9,inactive
CHEMBL1411589,CHEMBL4040,8.2,active
CHEMBL1411616,CHEMBL4040,4.95,inactive
CHEMBL1411646,CHEMBL4040,4.9,inactive
CHEMBL1411663,CHEMBL4040,4.4,inactive
CHEMBL1411684,CHEMBL4040,4.4,inactive
CHEMBL1411716,CHEMBL4040,5.7,inactive
CHEMBL1411719,CHEMBL4040,5.0,inactive
CHEMBL1411739,CHEMBL4040,4.8,inactive
CHEMBL1411761,CHEMBL3797,4.45,inactive
CHEMBL1411779,CHEMBL3797,4.65,inactive
CHEMBL1411783,CHEMBL4040,4.4,inactive
CHEMBL1411787,CHEMBL4040,4.7,inactive
CHEMBL1411792,CHEMBL4040,4.4,inactive
CHEMBL1411865,CHEMBL3797,5.75,inactive
CHEMBL1411876,CHEMBL4040,4.5,inactive
CHEMBL1411931,CHEMBL3797,4.8,inactive
CHEMBL1411933,CHEMBL4040,5.45,inactive
CHEMBL1411954,CHEMBL4040,4.9,inactive
CHEMBL1411971,CHEMBL3797,4.4,inactive
CHEMBL1411975,CHEMBL4040,4.9,inactive
CHEMBL1412004,CHEMBL4040,4.95,inactive
CHEMBL1412005,CHEMBL4040,5.35,inactive
CHEMBL1412015,CHEMBL3797,4.45,inactive
CHEMBL1412015,CHEMBL4040,4.55,inactive
CHEMBL1412019,CHEMBL3797,5.0,inactive
CHEMBL1412022,CHEMBL4040,4.75,inactive
CHEMBL1412067,CHEMBL3797,4.75,inactive
CHEMBL1412114,CHEMBL4040,4.65,inactive
CHEMBL1412131,CHEMBL4040,4.7,inactive
CHEMBL1412157,CHEMBL4040,4.55,inactive
CHEMBL1412163,CHEMBL4040,4.6,inactive
CHEMBL1412222,CHEMBL4040,8.0,active
CHEMBL1412237,CHEMBL3797,4.6,inactive
CHEMBL1412244,CHEMBL4040,4.65,inactive
CHEMBL1412252,CHEMBL3797,4.4,inactive
CHEMBL1412260,CHEMBL4040,4.6,inactive
CHEMBL1412261,CHEMBL4040,5.7,inactive
CHEMBL1412263,CHEMBL4040,4.4,inactive
CHEMBL1412264,CHEMBL4040,4.4,inactive
CHEMBL1412291,CHEMBL2637,4.06,inactive
CHEMBL1412307,CHEMBL3797,4.4,inactive
CHEMBL1412354,CHEMBL4040,4.8,inactive
CHEMBL1412370,CHEMBL4040,4.5,inactive
CHEMBL1412388,CHEMBL4040,4.55,inactive
CHEMBL1412390,CHEMBL4040,4.6,inactive
CHEMBL1412390,CHEMBL4203,4.9,inactive
CHEMBL1412434,CHEMBL4040,4.9,inactive
CHEMBL141247,CHEMBL1868,5.55,inactive
CHEMBL141247,CHEMBL1913,5.3,inactive
CHEMBL141247,CHEMBL2508,7.15,active
CHEMBL141247,CHEMBL258,5.64,inactive
CHEMBL141247,CHEMBL301,7.1,active
CHEMBL141247,CHEMBL308,6.91,active
CHEMBL141247,CHEMBL331,7.38,active
CHEMBL141247,CHEMBL3650,5.17,inactive
CHEMBL1412488,CHEMBL4040,4.4,inactive
CHEMBL1412489,CHEMBL4040,5.05,inactive
CHEMBL1412509,CHEMBL4040,5.0,inactive
CHEMBL1412538,CHEMBL4040,4.5,inactive
CHEMBL1412545,CHEMBL4040,4.8,inactive
CHEMBL1412556,CHEMBL4040,8.0,active
CHEMBL1412575,CHEMBL3797,4.9,inactive
CHEMBL1412582,CHEMBL4040,4.4,inactive
CHEMBL1412602,CHEMBL4040,4.95,inactive
CHEMBL1412614,CHEMBL2842,5.805,inactive
CHEMBL1412622,CHEMBL4040,6.8,active
CHEMBL1412625,CHEMBL4040,4.9,inactive
CHEMBL1412637,CHEMBL4040,5.3,inactive
CHEMBL1412656,CHEMBL4040,4.6,inactive
CHEMBL1412662,CHEMBL4040,4.8,inactive
CHEMBL1412664,CHEMBL4040,4.9,inactive
CHEMBL1412695,CHEMBL4040,4.6,inactive
CHEMBL1412697,CHEMBL4040,4.8,inactive
CHEMBL1412698,CHEMBL4040,4.9,inactive
CHEMBL141271,CHEMBL2599,5.3,inactive
CHEMBL1412745,CHEMBL4040,5.4,inactive
CHEMBL1412746,CHEMBL3024,5.71,inactive
CHEMBL1412755,CHEMBL4040,6.0,inactive
CHEMBL1412792,CHEMBL4040,4.9,inactive
CHEMBL1412825,CHEMBL4040,4.9,inactive
CHEMBL1412835,CHEMBL4040,7.9,active
CHEMBL1412900,CHEMBL4040,4.4,inactive
CHEMBL1412940,CHEMBL4040,4.5,inactive
CHEMBL1412969,CHEMBL3797,5.15,inactive
CHEMBL1413015,CHEMBL4040,5.5,inactive
CHEMBL1413023,CHEMBL4040,4.4,inactive
CHEMBL1413040,CHEMBL4040,6.35,inactive
CHEMBL1413042,CHEMBL3797,4.4,inactive
CHEMBL1413071,CHEMBL3797,4.55,inactive
CHEMBL1413075,CHEMBL3797,4.75,inactive
CHEMBL1413158,CHEMBL4040,5.5,inactive
CHEMBL1413159,CHEMBL4040,5.35,inactive
CHEMBL1413177,CHEMBL3797,5.4,inactive
CHEMBL1413178,CHEMBL4040,4.5,inactive
CHEMBL1413201,CHEMBL4040,5.5,inactive
CHEMBL1413213,CHEMBL4040,4.9,inactive
CHEMBL1413229,CHEMBL4040,4.6,inactive
CHEMBL1413235,CHEMBL4040,5.0,inactive
CHEMBL1413240,CHEMBL4040,4.5,inactive
CHEMBL1413243,CHEMBL4040,4.4,inactive
CHEMBL1413255,CHEMBL4040,5.0,inactive
CHEMBL1413262,CHEMBL4040,4.9,inactive
CHEMBL1413280,CHEMBL4040,4.8,inactive
CHEMBL1413305,CHEMBL4040,4.8,inactive
CHEMBL1413339,CHEMBL4040,4.5,inactive
CHEMBL1413374,CHEMBL3797,5.5,inactive
CHEMBL1413391,CHEMBL4040,4.5,inactive
CHEMBL1413474,CHEMBL3797,5.3,inactive
CHEMBL1413481,CHEMBL3797,4.4,inactive
CHEMBL1413504,CHEMBL4040,4.4,inactive
CHEMBL1413519,CHEMBL4040,4.6,inactive
CHEMBL1413527,CHEMBL3797,4.7,inactive
CHEMBL1413556,CHEMBL4040,4.5,inactive
CHEMBL1413612,CHEMBL3797,4.6,inactive
CHEMBL1413618,CHEMBL4040,4.4,inactive
CHEMBL1413660,CHEMBL4040,4.7,inactive
CHEMBL1413661,CHEMBL4040,4.5,inactive
CHEMBL1413669,CHEMBL3797,4.55,inactive
CHEMBL1413677,CHEMBL4040,5.1,inactive
CHEMBL1413680,CHEMBL4040,4.85,inactive
CHEMBL1413787,CHEMBL4040,4.8,inactive
CHEMBL1413788,CHEMBL4040,5.4,inactive
CHEMBL1413795,CHEMBL4040,4.4,inactive
CHEMBL1413799,CHEMBL4040,4.4,inactive
CHEMBL1413819,CHEMBL5469,5.25,inactive
CHEMBL1413822,CHEMBL3797,4.4,inactive
CHEMBL1413890,CHEMBL4040,4.7,inactive
CHEMBL1413922,CHEMBL4040,4.45,inactive
CHEMBL1413946,CHEMBL2637,4.56,inactive
CHEMBL1413963,CHEMBL4040,4.45,inactive
CHEMBL1413976,CHEMBL4040,4.45,inactive
CHEMBL1413984,CHEMBL3797,4.65,inactive
CHEMBL1414002,CHEMBL4040,5.1,inactive
CHEMBL1414006,CHEMBL4040,4.5,inactive
CHEMBL1414026,CHEMBL4040,6.2,inactive
CHEMBL1414038,CHEMBL4040,6.3,inactive
CHEMBL1414053,CHEMBL4040,4.8,inactive
CHEMBL1414061,CHEMBL4040,4.6,inactive
CHEMBL1414084,CHEMBL4040,4.7,inactive
CHEMBL1414101,CHEMBL4040,5.5,inactive
CHEMBL1414103,CHEMBL3797,5.15,inactive
CHEMBL1414110,CHEMBL4040,4.75,inactive
CHEMBL1414117,CHEMBL4040,4.55,inactive
CHEMBL1414128,CHEMBL4040,5.0,inactive
CHEMBL1414133,CHEMBL4040,4.4,inactive
CHEMBL1414148,CHEMBL4040,5.725,inactive
CHEMBL1414184,CHEMBL2637,4.41,inactive
CHEMBL1414221,CHEMBL4040,5.0,inactive
CHEMBL1414251,CHEMBL4040,5.3,inactive
CHEMBL1414258,CHEMBL4040,4.4,inactive
CHEMBL1414261,CHEMBL4040,4.4,inactive
CHEMBL1414263,CHEMBL4040,4.9,inactive
CHEMBL1414274,CHEMBL4040,4.4,inactive
CHEMBL1414278,CHEMBL3797,4.4,inactive
CHEMBL1414392,CHEMBL4040,5.05,inactive
CHEMBL1414406,CHEMBL4040,4.55,inactive
CHEMBL1414426,CHEMBL4040,5.4,inactive
CHEMBL1414458,CHEMBL3797,5.55,inactive
CHEMBL1414483,CHEMBL4040,4.4,inactive
CHEMBL1414491,CHEMBL3797,4.9,inactive
CHEMBL1414492,CHEMBL2637,4.26,inactive
CHEMBL1414502,CHEMBL4040,5.45,inactive
CHEMBL1414543,CHEMBL2637,4.52,inactive
CHEMBL1414554,CHEMBL5469,5.65,inactive
CHEMBL1414563,CHEMBL4040,4.6,inactive
CHEMBL1414624,CHEMBL4040,4.5,inactive
CHEMBL1414636,CHEMBL4040,7.2,active
CHEMBL1414667,CHEMBL4040,4.65,inactive
CHEMBL1414671,CHEMBL2637,4.17,inactive
CHEMBL1414671,CHEMBL4040,4.4,inactive
CHEMBL1414688,CHEMBL4040,7.9,active
CHEMBL1414724,CHEMBL4040,6.0,inactive
CHEMBL1414751,CHEMBL4040,4.7,inactive
CHEMBL1414757,CHEMBL4040,4.8,inactive
CHEMBL1414790,CHEMBL4040,4.4,inactive
CHEMBL1414808,CHEMBL4040,4.4,inactive
CHEMBL1414811,CHEMBL4040,4.9,inactive
CHEMBL1414813,CHEMBL4040,4.65,inactive
CHEMBL1414830,CHEMBL4040,4.5,inactive
CHEMBL1414873,CHEMBL4040,4.4,inactive
CHEMBL1414880,CHEMBL3797,4.4,inactive
CHEMBL1414897,CHEMBL3797,6.15,inactive
CHEMBL1414915,CHEMBL3797,4.45,inactive
CHEMBL1414915,CHEMBL4040,4.8,inactive
CHEMBL1414950,CHEMBL3797,4.6,inactive
CHEMBL1414989,CHEMBL3797,4.6,inactive
CHEMBL1415004,CHEMBL4040,4.45,inactive
CHEMBL1415024,CHEMBL4040,4.45,inactive
CHEMBL1415033,CHEMBL3797,5.05,inactive
CHEMBL1415040,CHEMBL4040,4.4,inactive
CHEMBL1415054,CHEMBL4040,5.5,inactive
CHEMBL1415081,CHEMBL3797,4.85,inactive
CHEMBL1415104,CHEMBL4040,4.4,inactive
CHEMBL1415148,CHEMBL4040,4.5,inactive
CHEMBL1415169,CHEMBL4040,4.5,inactive
CHEMBL1415188,CHEMBL4040,4.6,inactive
CHEMBL1415251,CHEMBL4040,4.5,inactive
CHEMBL1415364,CHEMBL4040,4.7,inactive
CHEMBL1415385,CHEMBL4040,4.6,inactive
CHEMBL1415409,CHEMBL4040,4.6,inactive
CHEMBL1415425,CHEMBL3797,4.5,inactive
CHEMBL1415425,CHEMBL4040,4.4,inactive
CHEMBL1415442,CHEMBL4040,4.8,inactive
CHEMBL1415458,CHEMBL4040,4.9,inactive
CHEMBL1415510,CHEMBL4040,5.2,inactive
CHEMBL1415523,CHEMBL4040,4.45,inactive
CHEMBL1415559,CHEMBL4040,4.6,inactive
CHEMBL1415572,CHEMBL3797,5.15,inactive
CHEMBL1415605,CHEMBL4040,4.4,inactive
CHEMBL1415608,CHEMBL4040,5.6,inactive
CHEMBL1415669,CHEMBL4040,4.9,inactive
CHEMBL1415672,CHEMBL4040,5.35,inactive
CHEMBL1415680,CHEMBL4040,4.5,inactive
CHEMBL1415724,CHEMBL4040,4.45,inactive
CHEMBL1415765,CHEMBL4040,4.55,inactive
CHEMBL1415790,CHEMBL4203,4.55,inactive
CHEMBL1415791,CHEMBL4040,5.4,inactive
CHEMBL1415808,CHEMBL4040,8.2,active
CHEMBL1415813,CHEMBL4040,4.6,inactive
CHEMBL1415816,CHEMBL4040,4.5,inactive
CHEMBL1415839,CHEMBL4040,4.95,inactive
CHEMBL1415862,CHEMBL4040,4.65,inactive
CHEMBL1415885,CHEMBL3797,4.5,inactive
CHEMBL1415889,CHEMBL4040,5.2,inactive
CHEMBL1415917,CHEMBL4040,4.8,inactive
CHEMBL1415927,CHEMBL4040,4.5,inactive
CHEMBL1415937,CHEMBL4040,5.0,inactive
CHEMBL1416002,CHEMBL4040,4.5,inactive
CHEMBL1416028,CHEMBL2637,5.37,inactive
CHEMBL1416095,CHEMBL3797,4.55,inactive
CHEMBL1416105,CHEMBL4040,5.2,inactive
CHEMBL1416112,CHEMBL4040,4.9,inactive
CHEMBL1416136,CHEMBL3797,5.05,inactive
CHEMBL1416180,CHEMBL4040,6.1,inactive
CHEMBL1416200,CHEMBL4040,5.2,inactive
CHEMBL1416203,CHEMBL3797,4.4,inactive
CHEMBL1416207,CHEMBL4203,5.75,inactive
CHEMBL1416218,CHEMBL4040,5.0,inactive
CHEMBL1416244,CHEMBL4040,4.8,inactive
CHEMBL1416262,CHEMBL4040,4.85,inactive
CHEMBL1416266,CHEMBL4040,4.6,inactive
CHEMBL1416274,CHEMBL4040,4.8,inactive
CHEMBL1416280,CHEMBL4040,6.0,inactive
