molecule_chembl_id,canonical_smiles
CHEMBL5955815,COc1cccc(F)c1-c1ncc2[nH]nc(-c3ccccc3F)c2n1
CHEMBL5955816,COc1cc(-c2cn([C@@H]3CCCN(C(=O)/C=C/CN(C)C)C3)c3c(=O)[nH]nc(N)c23)ccc1Oc1ccc(Cl)c(Cl)c1
CHEMBL5955818,Cc1cccc2c1C1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C(=O)N2CC(=O)N1CCC(F)(F)C1
CHEMBL5955822,COc1cc2nn([C@H]3C[C@@H]4C[C@H]3CN4C)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1
CHEMBL5955833,CC(=O)Nc1cn2nc(-c3ccc(Cl)c(C(=O)NCc4cc(-c5cnn(C)c5)ccc4F)c3F)ccc2n1
CHEMBL5955844,COc1ncc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1C(=O)NC1CN(C(=O)C2CCCC2)C[C@@H]1C
CHEMBL5955848,C=Cc1nc(C(=O)Nc2ccc3[nH]nc(C4CC4)c3c2)c(C)c(C)c1C#N
CHEMBL5955851,CCC(F)(F)c1cc(C(=O)Nc2cnc(C)c(-c3cc(N4CCOCC4)c(S(C)(=O)=O)nn3)c2)ccn1
CHEMBL5955871,CN1CCC(n2c(=O)c(-c3c(F)cccc3F)cc3cnc(Nc4ccc(F)cn4)cc32)CC1
CHEMBL5955872,O=C(NC1CC1)c1n[nH]c2ccc(-c3cncc(CN4CCCCC4)c3)cc12
CHEMBL5955875,Cn1cc([C@@H]2C[C@H]2C(=O)Nc2cc3cc(-c4c(Cl)cccc4Cl)cc(N)c3cn2)cn1
CHEMBL5955876,O=C1c2ccccc2-c2n[nH]c3ccnc(c23)N1C1CC1
CHEMBL5955889,c1cnnc(-c2c[nH]c3nccc(N4CCCCC4)c23)c1
CHEMBL5955891,CC#CC(=O)N1CC[C@@H](c2nc(-c3ccc(Oc4cccc(OC)c4F)cc3)c3cncc(OCCCC)n23)C1
CHEMBL5955894,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(OC)cc(C(=O)NCCO)c4)n3)c3ccccc23)cc1
CHEMBL5955896,CC1(C)CN(C(=O)CO)Cc2cc(Nc3ncc4c(n3)OCN(c3c(Cl)cccc3Cl)C4=O)ccc21
CHEMBL5955901,CC1CCN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)CC1
CHEMBL5955904,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1ccc(-c2nnco2)cc1
CHEMBL5955910,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2ccccn2)nn1
CHEMBL5955919,Nc1ccc2c(n1)CC[C@H]2NC(=O)c1cnn(Cc2cnc(N3CC4CC4C3)cn2)c1
CHEMBL5955921,COc1cc(CCc2cnc3[nH]c(-c4ccc5c(c4)OCO5)cc3n2)cc(OC)c1
CHEMBL5955924,COCc1ccc(Nc2cc(-c3ccc4cc(C#N)cnn34)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cc1
CHEMBL5955930,O=C(NCC1CCC2(CCNCC2)O1)c1ccc(Nc2nc3c(C4=CCN(C(=O)CCC(F)(F)F)CC4)cccn3n2)cc1
CHEMBL5955932,N#Cc1cscc1NC(=O)c1ccc2cnc(N[C@@H]3CCCC[C@@H]3O)nn12
CHEMBL5955940,CN1C(=O)[C@@H](NC(=O)c2ncc(Cc3cccc(C#N)c3)s2)COc2ccccc21
CHEMBL5955947,O=C(CN1C(=O)C2(CN(C(=O)c3ccc4[nH]ncc4n3)C2)c2c(Br)cccc21)NCC(F)(F)F
CHEMBL5955951,COc1nc(C(=O)N[C@H](C)CO)cc(N2CCC(c3c[nH]c4ncccc34)CC2)n1
CHEMBL5955952,N#Cc1cccc(F)c1-c1cc(-n2ccc(N3CCC[C@H](CO)C3)n2)c2c(n1)CNC2=O
CHEMBL5955964,Cc1ccnc(N2CCCCC2)c1-c1cc(N)c2cnc(NC(=O)[C@H]3C[C@@H]3c3cnn(C)c3)cc2c1
CHEMBL5955980,Cc1c(C#N)nn(C)c1C(=O)Nc1ccc2[nH]nc(-c3cnoc3)c2c1
CHEMBL5955982,CC(=O)Nc1cn2nc(-c3ccc(F)c(C(=O)N[C@H](C)c4cc(OC(F)(F)F)ccc4F)c3F)ccc2n1
CHEMBL5955989,Cc1cccc(-c2ccc(Nc3nc(N[C@@H]4CCCC[C@@H]4N)ncc3C(N)=O)cc2)c1
CHEMBL5955999,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4C)c4ccccc34)n2)cc(C(=O)NCCOCCOC)c1
CHEMBL5956002,CC(=O)Nc1cc(Nc2nc(-c3ccccn3)nn3ccc(CN4CCC(F)(F)CC4)c23)ccn1
CHEMBL5956017,CNc1cc2c(cn1)c(-c1cnn(C)c1)nn2C1CCC(Oc2nccc(C(F)(F)F)c2F)CC1
CHEMBL5956018,CC(C)COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1
CHEMBL5956025,NC1CCN(Cc2ccn3ncnc(Nc4cccc(-c5noc(C6CC6)n5)c4)c23)CC1
CHEMBL5956026,C=CC(=O)N1CC2C[C@H]1C(c1nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c3c(N)nccn13)N2C(C)=O
CHEMBL5956028,CN1CCN(C(=O)N2Cc3nc(Nc4ccccc4)ncc3C2(C)C)C(Cc2ccccc2)C1
CHEMBL5956031,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)C5CCSCC5)cccn4n3)cn2)CC1
CHEMBL5956039,CCOc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1
CHEMBL5956052,COc1cc(OC)c(F)c(N2Cc3cnc(-c4cn(C)nc4C)cc3N(Cc3ccc(F)cc3)C2=O)c1F
CHEMBL5956054,CC(C)OCCN1CCN(c2ccc(-c3cc(-c4ccn(C)n4)cn4ncc(C#N)c34)cn2)CC1
CHEMBL5956065,COc1ncc(-c2cc(CN3CCC(C(F)(F)F)CC3)c3c(N)ncnn23)cc1C(=O)N[C@@H]1CN(C(=O)C2CC(F)(F)C2)C[C@@H]1F
CHEMBL5956066,COCc1ccc(NC(=O)c2c(SC)n(C3(C)CC3)c3ncnc(N)c23)cc1
CHEMBL5956081,CC(C)(O)COc1cc(-c2ccc(N3C[C@H]4C[C@@H](C3)[C@H]4N)nc2)c2c(C#N)cnn2c1
CHEMBL5956084,OC(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F)c1ncnc2c1CCNC2
CHEMBL5956098,Cc1ncc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1C(=O)NC1CN(C(=O)C2CC2(F)F)CC1F
CHEMBL5956110,CN1CCN(c2c(F)cncc2NC(=O)c2c(N)nn3cc(C(C)(C)C#N)cnc23)CC1
CHEMBL5956111,Cc1cc(Nc2nc(N[C@H]3CC[C@](C)(O)CC3)c3c(ccn3Cc3cccnc3)n2)sn1
CHEMBL5956112,COc1cccc(CO[C@H]2CCC[C@@H]2NC(=O)c2cc(-c3cnn(C)c3)cnc2N)c1
CHEMBL5956115,C[C@@H](F)C(C)(C)C(=O)N1CCOc2c(C#N)cncc2C1
CHEMBL5956117,Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc3c(cc2OC(F)F)NCCS3)n1
CHEMBL5956124,Cn1cc(-c2c3c(nc4sc(C(N)=O)c(N)c24)C(C)(C)CC3)cn1
CHEMBL5956126,Nc1cccc(-c2c3c(n(Cc4ccc(Cl)cc4F)c2-c2ccncc2)CCNC3=O)c1
CHEMBL5956133,COCCCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(CO)cc2n1
CHEMBL5956134,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5956144,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1O
CHEMBL5956159,CCN1CCC(F)(c2ccc(-c3cc(Nc4cnc(C#N)cn4)n[nH]3)c(OC)c2)CC1
CHEMBL5956160,O=C(Nc1cc(-c2ccc3ncn(Cc4ccc(F)c(F)c4)c3c2)c(Cl)cn1)[C@@H]1CCCNC1
CHEMBL5956162,C=CC(=O)N[C@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(OC2CCOCC2)cc1
CHEMBL5956165,COc1ncc(-c2cc(NC(=O)c3ccnc(C(C)(F)F)c3)cnc2C)nc1N1CCOCC1
CHEMBL5956170,CC(C)Oc1cc2c(OC[C@]34CNC(=O)[C@H]3C4)nccc2cc1C(N)=O
CHEMBL5956171,COc1ccc(-c2cnc(N)c(O[C@H](C)c3c(Cl)ccc(F)c3Cl)c2)nc1N1CCNCC1
CHEMBL5956177,N#CC[C@]1(n2nc(Nc3ccc(OC(F)(F)F)cc3)c3c(=O)[nH]ccc32)CC[C@H](NC2CCCCC2)CC1
CHEMBL5956182,Cn1nc(-c2cccc(N3CCOc4cc(C(C)(C)C)ccc4C3=O)c2CO)cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c1=O
CHEMBL595624,CN(C)CCOc1ccc2c(c1)CCn1nc(-c3ccc(Nc4ccccc4)cc3)c(C(N)=O)c1N2
CHEMBL595625,CN(C)CCOc1ccc2c(c1)CCn1nc(-c3ccc(NC(=O)OCc4ccccc4)cc3)c(C(N)=O)c1N2
CHEMBL5956186,CC(C)Nc1cc(-n2cnc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCC[C@H]2O)nn1
CHEMBL5956196,Cc1cc(Nc2ncnc3ccc(Cl)cc23)c(=O)n2c1C(=O)NC21CCCC1
CHEMBL5956202,c1ccc2c(c1)ncn2-c1ccnc(NC2CCOC2)n1
CHEMBL5956211,CC1(C)OB(c2cnc(N[C@H]3CC4(C3)C[C@H](Oc3ncccc3C(N)=O)C4)nc2)OC1(C)C
CHEMBL5956217,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(F)F)cc1N1CCC(N(C)C)CC1
CHEMBL5956226,CN(c1ccccc1Nc1cc(Nc2cccc(C(F)(F)F)n2)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
CHEMBL5956228,O=C(NCC1(CO)CC(F)(F)C1)[C@H](O)CNC(=O)[C@H]1CCN(c2ncnc3[nH]ccc23)CC12CC2
CHEMBL5956237,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OCC1(F)CCNCC1
CHEMBL5956255,CC(C)OCCOC1CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1
CHEMBL5956263,C/C(=C\C(C)C)c1nc2cc(-c3ccncc3)ccc2o1
CHEMBL5956264,COC1CN([C@H]2C[C@@H]3[C@H](C2)[C@H]3C(=O)Nc2cc3cc(-c4cnccc4C)nc(N)c3cn2)C1
CHEMBL5956271,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(Cl)N(C2CC2)NN1
CHEMBL5956272,CCOc1nn(-c2ccccc2)c(NC(=O)NC2CCc3ccccc32)c1C
CHEMBL5956280,C[C@@H]1CNc2c(sc3ccc4nc(Oc5nc(Cl)nc6c5CCCC6)ccc4c23)C(=O)N1
CHEMBL5956285,CN1CCC(Oc2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1
CHEMBL5956287,COc1cc(N2CCN(C(C)C)CC2)cc(F)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1
CHEMBL5956301,Cc1ccc(-c2cnc(-c3cccc(-c4cnn(C)c4)c3)nc2NC2CCN(S(C)(=O)=O)CC2)cn1
CHEMBL5956304,COc1nc(N2CCNCC2)cc(-n2ncc3cc(C)c(N4CCOCC4)cc32)n1
CHEMBL5956317,C[C@H]1CN(c2ccncc2NCc2cccc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O
CHEMBL5956318,C[C@@H]1COCCN1c1cc(N=S(C)(=O)c2cccnc2)nc(-c2ccnc3[nH]ccc23)n1
CHEMBL5956327,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3cc(Cl)ccc3N(C)S(C)(=O)=O)c12
CHEMBL5956331,O=C(c1ccc(Nc2nc3c(N4CCC(O)(c5ccc(Cl)cc5)CC4)cccn3n2)cc1)N1CCN(c2cccnc2)CC1
CHEMBL5956336,Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC(F)(F)C4)nc23)c(C(F)(F)F)n1
CHEMBL5956341,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)N3CC[C@H](F)C3)nc2)c2c(C#N)cnn2c1
CHEMBL5956347,Fc1ccc2ncc3nc(Cc4csnn4)n(C4CCC(F)C4)c3c2c1
CHEMBL5956350,CCOc1cc(F)c(Cn2nc(-c3ncc(OCCN(C)C)c(Nc4ccncc4)n3)c3ccccc32)c(F)c1
CHEMBL5956352,CC[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(-n4ccn5c6c(cc5c4=O)CC(C)(C)C6)c3CO)cn(C)c2=O)nn1
CHEMBL5956353,CC1(c2ccccc2)CN(C(=O)CN2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)C1
CHEMBL5956358,CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)c1ccccn1
CHEMBL5956363,Cn1cc(-c2cccc(-c3ncc(-c4ccn(C)n4)c(NCC4CC(F)(F)C4)n3)c2)cn1
CHEMBL5956366,CC[C@H]1[C@@H](C(=O)Nc2cc3cc(-c4cncc(N)c4C)c(F)c(N)c3cn2)[C@@H]1c1cncn1C
CHEMBL5956369,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCCC1
CHEMBL5956389,O=C(NC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3)cc12
CHEMBL5956398,c1c[nH]c(-c2c[nH]c3nccc(N4CCC5(CCCCN5)C4)c23)n1
CHEMBL5956401,Nc1ncc(-c2ccc(C(=O)NCCN3CCCC3)cc2)nc1C(=O)Nc1ccccc1
CHEMBL5956405,O=C1NCCN(CC(F)(F)C2CC3(CCO2)COC3)c2c1oc1ccc(C(F)(F)F)cc21
CHEMBL5956409,N#C[C@H]1CCCCC1n1nc(Nc2ccc(-c3ccno3)cc2)c2c(=O)[nH]ccc21
CHEMBL5956412,FC(F)(F)c1cc2c(cn1)CN(C1CCOCC1)c1nccc3[nH]nc-2c13
CHEMBL5956417,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2ccccc2)nn1
CHEMBL5956420,C#Cc1ccc2sc(-c3cncc(NC(C)=O)c3)nc2c1
CHEMBL5956429,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nn23)c(C(F)(F)F)n1
CHEMBL5956445,CCC(=O)c1cccc(Nc2cc(-c3ccc4cc(C#N)cnn34)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1
CHEMBL5956446,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3cnn(Cc4cccc(OC)c4)c3)nc3[nH]ccc23)C1
CHEMBL5956453,O=C(Nc1cc(-c2cc3c(cc2Cl)ncn3CC2CCOCC2)c(Cl)cn1)[C@@H]1CCCNC1
CHEMBL5956454,CC(=O)Cc1cccc(-c2nnc(Nc3ccc4[nH]ncc4c3Cl)s2)c1
CHEMBL5956457,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(C(=O)N=S(=O)(CCCO)CCCO)cnc3N)cc2)c1
CHEMBL5956459,Cc1cc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCOCC1
CHEMBL5956461,COc1cccc2c1CN(c1nccc(Nc3ccc4[nH]ncc4c3)n1)C2
CHEMBL5956463,N#Cc1cccc(F)c1-c1cc(-n2ccc(N3CCOCC3)n2)c2c(n1)CNC2=O
CHEMBL5956466,Cc1ncc(NC(=O)c2cc(C3CC3)nn2C)cc1-c1cc2[nH]cnc2c(N2CCOCC2)n1
CHEMBL5956472,Cc1nc(Cl)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1
CHEMBL5956476,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NC(=O)OCCOC)c3)n[nH]c2c1
CHEMBL5956483,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4Cl)cc3)c3c(N)n[nH]c(=O)c32)C1
CHEMBL5956485,COCCOCCOCCOCCOc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)n2)cc(OC)c1
CHEMBL5956494,NC(=O)c1cccnc1O[C@H]1CC2(C1)C[C@H](N1C(=O)NC(CCCS(N)(=O)=O)C1=O)C2
CHEMBL5956495,C[C@]1(O)COc2cc(N3CCN(CC(N)=O)CC3)c(NC(=O)c3cnn4cccnc34)cc2C1
CHEMBL5956497,CC(C)(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C2(O)CC2)c1
CHEMBL5956499,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC4)cc3)nc2n1-c1cccc(N=S(C)(C)=O)n1
CHEMBL5956505,Cc1cc2[nH]c(-c3n[nH]c4c3C[C@@H]3C[C@]3(C)C4)nc2cc1N(C)C(=O)C(C)C1CCOCC1
CHEMBL5956506,C=CC(=O)Nc1cc(-c2cc3c(cn2)CN(c2c(F)c(OC)cc(OC)c2F)C(=O)C32CC2)ccc1CO
CHEMBL5956510,CNc1cc(Nc2cccn([C@H]3CCC[C@H]3OC)c2=O)nc2c(C(=O)N[C@@H]3C[C@@H]3F)cnn12
CHEMBL5956511,Cc1cc(-c2cnc3ccc(Cl)cn23)nc(N2C[C@@H](C)C[C@@H](c3cn[nH]c3)C2)n1
CHEMBL5956517,CCOc1cc(-c2ccc(N3CCC(O)(Cc4cccc(F)c4)CC3)nc2)c2c(C#N)cnn2c1
CHEMBL5956524,CCC(O)(C(=O)N1C[C@H](F)[C@H](NC(=O)c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)cc(F)c2CF)C1)C(F)(F)F
CHEMBL5956525,COc1ncc(-c2cc(NC(=O)c3cc(C(F)(F)F)cc(C(C)(C)N)n3)ccc2C)cc1C1(C(F)F)COC1
CHEMBL5956531,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc5c(c4)CCNC5)ncc3F)cc21
CHEMBL5956533,CC[C@@H](C)Nc1cc(-c2cnc3cc(Cl)cnn23)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL5956534,Cn1cc(-c2ccc3cnc(NC(=O)C4CCC(CO)CC4)cc3c2)cn1
CHEMBL5956547,CO[C@@H]1CN(c2ccn(-c3cc(-c4c(F)cccc4C#N)nc4c3C(=O)NC4)n2)C[C@@H]1O
CHEMBL5956566,Cn1cc(-c2cn3ncc(C#N)c3c(-c3ccc(N4CC5CC(C4)N5)nc3)n2)cn1
CHEMBL5956567,O=C(Nc1cc2cc(-c3cnccn3)ccc2cn1)C1CCN(CCF)CC1
CHEMBL5956568,CCn1cc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(-c2cccnc2)n1
CHEMBL5956572,NCCNc1nc(Nc2ccc(Cl)cc2)ncc1Cl
CHEMBL5956577,CN1CCC(N(C)C(=O)c2ccc(NC(=N)/N=c3\[nH]cccc3C3=CCN(C(=O)NCc4ccccc4)CC3)cc2)CC1
CHEMBL5956582,Cn1cc(-c2cc(-c3ccc(N4CCC(NC(=O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)cn1
CHEMBL5956583,C=CC(=O)N1CC[C@@H](C)[C@@H](Nc2nc(Nc3cnn(CC(F)(F)F)c3)nc3[nH]nc(Cl)c23)C1
CHEMBL5956585,C[C@H](CC(F)(F)F)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1
CHEMBL5956602,Cc1ccccc1C(=O)c1c[nH]c2ncnc(NC3CCN(C(=O)CN(C)C)CC3)c12
CHEMBL5956603,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CCC[C@@H](C3)N4CC(N)=O)n2)n[nH]1
CHEMBL5956609,Cn1cc(-c2ccc3[nH]nc(C(=O)Nc4ccc(CN5CCCC5)cc4F)c3c2)cn1
CHEMBL5956612,C=CC(=O)N1CCC[C@H](Oc2cc(-c3cc(F)c(O)cc3CC)cn3cncc23)C1
CHEMBL5956615,c1cc2cc(c1)-c1cccc3[nH]c(nc13)-c1n[nH]c3ccc(cc13)-c1cncc(n1)NCCO2
CHEMBL5956623,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)N5CCC(C#N)CC5)cccn4n3)cn2)CC1
CHEMBL5956626,NC(=O)c1cnc(Nc2ccc3scnc3c2)nc1NC1CC1
CHEMBL5956631,COc1c(C)cccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1
CHEMBL5956634,CC1(COc2cc3c(cc2NC(=O)c2cnn4cccnc24)CC(C)(C)O3)COC1
CHEMBL5956638,COc1c(CNC(C)=O)cc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccnc(Nc3ccccc3)c2)c2ccccc12
CHEMBL5956641,CCOc1ncc(-c2cc(NC(=O)c3ccnc(S(C)(=O)=O)c3)cnc2C)cc1N1CCOCC1
CHEMBL5956643,CC(C)(C)[C@@H](CO)NC(=O)CN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O
CHEMBL5956646,Cn1cc(-c2cccc(-c3ncc(-c4cnn(C)c4)c(NCC(O)C(F)(F)F)n3)c2)cn1
CHEMBL5956649,N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(Cn3nccn3)c2)c2c(=O)[nH]ccc21
CHEMBL5956658,COC1CN([C@H]2CC[C@](CC#N)(n3nc(Nc4ccc(Cl)c(F)c4)c4c(=O)[nH]ccc43)CC2)C1
CHEMBL5956659,Cn1nccc1Nc1cc(-c2cc3n4c(nnc4c2)[C@@H](Cn2cc(C(F)(F)F)cn2)CCO3)ccn1
CHEMBL5956679,COc1ccccc1C1=C(C)SC2C=NC(Nc3ccc(C4CCNCC4)c4c3OC(C)(C)C4)=NC12
CHEMBL5956680,NCC1NC(=O)c2ccc(-n3ccc4cncnc43)cc21
CHEMBL5956681,COc1cc(CNCC2CC2)ccc1-c1cc(Nc2cnc(C#N)cn2)n[nH]1
CHEMBL5956683,COc1ncc(-c2cc(CN3CCC(F)(F)CC3)c3c(N)ncnn23)cc1C(=O)N[C@@H]1CN(C(=O)c2cccc(F)c2Cl)C[C@@H]1F
CHEMBL5956685,CNC(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1
CHEMBL5956686,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC5(CCN(C(=O)OC)CC5)CC4)cc3)nc2n1-c1cccc(C(=O)N(C)C)n1
CHEMBL5956687,Cc1ccccc1C(=O)c1c[nH]c2ncnc(N[C@H]3CC[C@@H](O)CC3)c12
CHEMBL5956698,Cc1cc2nn(CC(=O)N3CCC(N4CCCC4)CC3)cc2cc1NC(=O)c1cccc(N2C[C@@H](C)O[C@@H](C)C2)n1
CHEMBL5956711,C[C@@]1(CO)Cc2cc(NC(=O)c3cnn4cc(F)cnc34)c(N3CCOCC3)cc2O1
CHEMBL5956719,CC1C(=O)Nc2ncnc(N3CCC(c4nc(-c5cncc(F)c5)ccc4NCCN4CCCC4)CC3)c21
CHEMBL5956726,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C)n1
CHEMBL5956729,C=CC(=O)N[C@H]1CCC[C@H](c2cc(Nc3ccn(C)n3)c3ncnn3c2)C1
CHEMBL5956731,O=c1c2cc(OC(F)(F)F)ccc2ncn1Nc1cc(Cl)ccc1S(=O)(=O)C1CC1
CHEMBL5956740,C[C@@H]1CN(c2ccc(Nc3nccc(OCC4CCC(O)CC4)n3)cc2)C[C@H](C)O1
CHEMBL5956742,CN(C)CC1(O)CCCN(C(=O)c2ccc(Nc3nc4c(N5CCC(O)(c6ccc(Cl)cc6)CC5)cccn4n3)cc2)CC1
CHEMBL5956743,CCS(=O)(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
CHEMBL5956754,Cc1ncc(NC(=O)c2cnnc(C(C)(C)C#N)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1
CHEMBL5956770,O=C(NC(CO)c1cccc(F)c1)c1cccc(-c2ccc3[nH]nc(F)c3c2)c1
CHEMBL5956771,COC(C1CC(O)C1)C1(CN2CCNC(=O)c3oc4ccc(C(F)(F)F)cc4c32)CC1
CHEMBL5956788,N#CC1(CCO)CCOC(CCN2CCNC(=O)c3oc4ccc(C(F)(F)F)cc4c32)C1
CHEMBL5956790,Cc1ncc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1C(=O)NC1CN(C(=O)C2CC(F)C2)CC1F
CHEMBL5956795,COc1cc2c(OC[C@@H]3C[C@H](F)C(=O)N3)nccc2cc1C(N)=O
CHEMBL5956797,C[C@@H](Oc1nc(-c2cnn(C3CCC(F)(F)CC3)c2)cc2nn(C)cc12)[C@H]1CNC(=O)C1
CHEMBL5956805,CNc1cc(-c2cn(CCN3CCOCC3)c3ncccc23)nc2c(C(=O)NCC3(CO)CC3)cnn12
CHEMBL5956808,COc1ncc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cn1
CHEMBL5956820,CC(C)SCC1(C)CC(=O)c2c([nH]c(-c3ccnc(N)c3)c2Nc2ccccc2)C1
CHEMBL5956834,C[C@@H]1CN(c2ccc(Nc3ncc4c(n3)OCN(c3c(Cl)cccc3Cl)C4=O)cc2Cl)CCN1
CHEMBL5956843,Cc1c(F)cc(-c2cc(CN3CC(F)(F)C3)c3c(N)ncnn23)cc1C(=O)N[C@@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1F
CHEMBL5956847,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4ncccc34)cc12
CHEMBL5956852,C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1
CHEMBL5956855,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(CN)CC5)cn4)ncc3F)cc21
CHEMBL5956856,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2cnn3cc(Cl)cnc23)cc1NC1CCCC1
CHEMBL5956859,Fc1ccc(Cc2nnc3cc(-c4ccnc(NC5CCOCC5)n4)ccn23)cc1
CHEMBL5956870,Cn1cc(-c2cccc(-c3ncc(-c4cnn(C)c4)c(NC45CC(CN)(C4)C5)n3)c2)cn1
